SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Is_DischargeDataAvailable,RL_of_zeroGauge,MeanSeaLevel,Data Acquisition Time,River Water Level Telemetry Hourly (meter)
15568,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 13:30,10.06
15569,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 14:30,10.06
15570,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 15:30,10.06
15571,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 16:30,10.06
15572,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 17:30,10.06
15573,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 18:30,10.06
15574,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 19:30,10.06
15575,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 20:30,10.06
15576,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 21:30,10.06
15577,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 22:30,10.06
15578,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,15-09-2020 23:30,10.06
15579,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 00:30,10.06
15580,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 01:30,10.06
15581,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 02:30,10.06
15582,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 03:30,10.06
15583,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 04:30,10.06
15584,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 05:30,10.06
15585,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 06:30,10.06
15586,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 07:30,10.06
15587,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 08:30,10.06
15588,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 09:30,10.06
15589,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 10:30,10.06
15590,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 11:30,10.06
15591,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 12:30,10.06
15592,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 13:30,10.06
15593,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 14:30,10.06
15594,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 15:30,10.06
15595,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 16:30,10.06
15596,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 17:30,10.06
15597,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 18:30,10.06
15598,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 19:30,10.06
15599,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 20:30,10.06
15600,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 21:30,10.06
15601,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 22:30,10.06
15602,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,16-09-2020 23:30,10.06
15603,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 00:30,10.06
15604,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 01:30,10.06
15605,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 02:30,10.06
15606,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 03:30,10.06
15607,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 04:30,10.06
15608,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 05:30,10.06
15609,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 06:30,10.06
15610,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 07:30,10.06
15611,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 08:30,10.06
15612,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 09:30,10.06
15613,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 10:30,10.06
15614,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 11:30,10.06
15615,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 12:30,10.06
15616,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 13:30,10.06
15617,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 14:30,10.06
15618,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 15:30,10.06
15619,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 16:30,10.06
15620,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 17:30,10.06
15621,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 18:30,10.06
15622,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 19:30,10.06
15623,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 20:30,10.06
15624,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 21:30,10.06
15625,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 22:30,10.06
15626,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,17-09-2020 23:30,10.06
15627,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 00:30,10.06
15628,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 01:30,10.06
15629,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 02:30,10.06
15630,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 03:30,10.06
15631,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 04:30,10.06
15632,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 05:30,10.06
15633,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 06:30,10.06
15634,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 07:30,10.06
15635,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 08:30,10.06
15636,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 09:30,10.06
15637,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 10:30,10.06
15638,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 11:30,10.06
15639,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 13:30,10.06
15640,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 14:30,10.06
15641,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 15:30,10.06
15642,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 16:30,10.06
15643,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 17:30,10.06
15644,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 18:30,10.06
15645,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 19:30,10.06
15646,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 20:30,10.06
15647,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 21:30,10.06
15648,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 22:30,10.06
15649,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,18-09-2020 23:30,10.06
15650,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 00:30,10.06
15651,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 01:30,10.06
15652,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 02:30,10.06
15653,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 03:30,10.06
15654,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 04:30,10.06
15655,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 05:30,10.06
15656,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 06:30,10.06
15657,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 07:30,10.06
15658,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 08:30,10.06
15659,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 09:30,10.06
15660,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 10:30,10.06
15661,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 11:30,10.06
15662,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 12:30,10.06
15663,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 13:30,10.06
15664,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 14:30,10.06
15665,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 15:30,10.06
15666,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 16:30,10.06
15667,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 17:30,10.06
15668,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 18:30,10.06
15669,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 19:30,10.06
15670,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 20:30,10.06
15671,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 21:30,10.06
15672,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 22:30,10.06
15673,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,19-09-2020 23:30,10.06
15674,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 00:30,10.06
15675,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 01:30,10.06
15676,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 02:30,10.06
15677,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 03:30,10.06
15678,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 04:30,10.06
15679,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 05:30,10.06
15680,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 06:30,10.06
15681,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 07:30,10.06
15682,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 08:30,10.06
15683,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 09:30,10.06
15684,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 10:30,10.06
15685,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 11:30,10.06
15686,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 12:30,10.06
15687,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 13:30,10.06
15688,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 14:30,10.06
15689,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 16:30,10.06
15690,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 17:30,10.06
15691,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 18:30,10.06
15692,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 19:30,10.06
15693,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 20:30,10.06
15694,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 21:30,10.06
15695,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 22:30,10.06
15696,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,20-09-2020 23:30,10.06
15697,Nellore CWC,CWC,28,Andhra Pradesh,515,NELLORE,NELLORE,-,-,Pennar,Pennar,-,-,-,Pennar,14.47027778,79.98888889,Yes,7.2300,53.00,21-09-2020 00:30,10.06
