event_id,flood_event_date,timestamp,state,district,flood_severity,duration_hours,flood_history_count,population_affected,road_closures,bridge_closures,cause
FLOOD007924,31-08-2025,31-08-2025 19:00,Bihar,Muzaffarpur,Severe,3.9,3,2573.0,0,2.5,Urban Waterlogging
FLOOD007925,11-02-2026,11-02-2026 04:00,Odisha,Balasore,Minor,4.5,4,1353.0,0,0.0,Heavy Rainfall
FLOOD007926,16-07-2025,16-07-2025 20:00,Maharashtra,Pune,Severe,3.2,5,2075.0,5,0.0,Heavy Rainfall
FLOOD007927,31-12-2025,31-12-2025 23:00,Uttar Pradesh,Prayagraj,Severe,2.3,3,2151.0,4,0.0,Heavy Rainfall
FLOOD007928,03-09-2025,03-09-2025 07:00,Karnataka,Kodagu,Severe,8.7,7,1854.0,3,1.0,Cyclonic Rain
FLOOD007929,09-04-2025,09-04-2025 03:00,West Bengal,Murshidabad,Moderate,4.6,4,338.0,0,1.0,River Overflow
FLOOD007930,09-09-2025,09-09-2025 12:00,West Bengal,Murshidabad,Severe,8.4,5,2424.0,2,0.0,Cyclonic Rain
FLOOD007931,19-07-2025,19-07-2025 22:00,West Bengal,Kolkata,Severe,9.5,7,4117.0,0,0.0,River Overflow
FLOOD007932,12-04-2025,12-04-2025 18:00,Bihar,Darbhanga,Severe,7.5,4,2289.0,0,1.0,Heavy Rainfall
FLOOD007933,27-12-2025,27-12-2025 05:00,Odisha,Balasore,Severe,3.3,3,4592.375,2,0.0,River Overflow
FLOOD007934,11-07-2025,11-07-2025 08:00,Odisha,Cuttack,Severe,4.3,3,2232.0,0,0.0,River Overflow
FLOOD007935,01-01-2026,01-01-2026 12:00,Kerala,Alappuzha,Severe,4.3,3,2172.0,1,0.0,Heavy Rainfall
FLOOD007936,20-01-2025,20-01-2025 08:00,Gujarat,Vadodara,Severe,2.9,4,2294.0,2,0.0,River Overflow
FLOOD007937,07-01-2025,07-01-2025 19:00,Maharashtra,Nagpur,Severe,7.7,8,3395.0,2,0.0,Heavy Rainfall
FLOOD007938,21-01-2026,21-01-2026 21:00,Kerala,Alappuzha,Severe,5.4,4,1698.0,2,2.0,Heavy Rainfall
FLOOD007939,29-01-2026,29-01-2026 01:00,Odisha,Puri,Severe,2.0,2,2509.0,0,0.0,Heavy Rainfall
FLOOD007940,17-12-2025,17-12-2025 05:00,Kerala,Kozhikode,Severe,4.8,3,1896.0,0,0.0,Heavy Rainfall
FLOOD007941,12-02-2026,12-02-2026 09:00,Odisha,Bhubaneswar,Moderate,8.3,8,1012.0,0,0.0,River Overflow
FLOOD007942,30-01-2026,30-01-2026 22:00,Tamil Nadu,Tiruppur,Severe,4.4,3,1936.0,0,2.0,Heavy Rainfall
FLOOD007943,04-11-2025,04-11-2025 12:00,Gujarat,Bharuch,Severe,5.3,3,1848.0,3,2.0,River Overflow
FLOOD007944,04-10-2025,04-10-2025 12:00,Gujarat,Bharuch,Severe,2.0,1,3004.0,0,0.0,River Overflow
FLOOD007945,11-01-2025,11-01-2025 01:00,Karnataka,Mangaluru,Severe,4.2,4,2373.0,1,0.0,Heavy Rainfall
FLOOD007946,25-03-2025,25-03-2025 17:00,Gujarat,Vadodara,Severe,3.5,4,1838.0,2,0.0,Heavy Rainfall
FLOOD007947,22-09-2025,22-09-2025 20:00,Bihar,Gaya,Severe,2.0,3,2006.0,2,2.0,Cyclonic Rain
FLOOD007948,09-05-2025,09-05-2025 12:00,Uttar Pradesh,Varanasi,Moderate,5.8,4,1154.0,1,0.0,Heavy Rainfall
FLOOD007949,16-09-2025,16-09-2025 16:00,Gujarat,Ahmedabad,Severe,2.0,2,2992.0,5,0.0,Heavy Rainfall
FLOOD007950,07-02-2025,07-02-2025 12:00,Karnataka,Mangaluru,Severe,6.6,8,2361.0,1,0.0,River Overflow
FLOOD007951,19-08-2025,19-08-2025 22:00,West Bengal,Darjeeling,Moderate,5.4,4,2393.0,0,1.0,River Overflow
FLOOD007952,08-09-2025,08-09-2025 07:00,Assam,Jorhat,Severe,3.5,2,1962.0,0,0.0,Heavy Rainfall
FLOOD007953,15-11-2025,15-11-2025 06:00,Kerala,Kochi,Severe,8.6,8,4391.0,5,2.0,Heavy Rainfall
FLOOD007954,11-10-2025,11-10-2025 01:00,Assam,Dibrugarh,Severe,5.3,5,3132.0,5,2.5,Heavy Rainfall
FLOOD007955,05-01-2026,05-01-2026 13:00,Uttar Pradesh,Lucknow,Moderate,2.0,2,1854.0,1,1.0,River Overflow
FLOOD007956,20-11-2025,20-11-2025 06:00,Karnataka,Mangaluru,Severe,4.7,4,2230.0,1,1.0,Heavy Rainfall
FLOOD007957,21-07-2025,21-07-2025 13:00,Odisha,Puri,Severe,3.8,2,2622.0,1,1.0,River Overflow
FLOOD007958,06-04-2025,06-04-2025 13:00,West Bengal,Darjeeling,Moderate,6.9,6,1256.0,0,0.0,River Overflow
FLOOD007959,30-09-2025,30-09-2025 20:00,West Bengal,Malda,Severe,2.0,4,3251.0,2,1.0,River Overflow
FLOOD007960,26-11-2025,26-11-2025 02:00,Karnataka,Kodagu,Minor,3.5,4,1244.0,1,0.0,Heavy Rainfall
FLOOD007961,29-11-2025,29-11-2025 09:00,Bihar,Gaya,Minor,6.2,4,857.0,1,0.0,Heavy Rainfall
FLOOD007962,06-07-2025,06-07-2025 17:00,West Bengal,Darjeeling,Severe,7.7,4,2369.0,1,0.0,River Overflow
FLOOD007963,09-08-2025,09-08-2025 22:00,Kerala,Thrissur,Moderate,2.9,2,2155.0,2,1.0,Heavy Rainfall
FLOOD007964,11-07-2025,11-07-2025 21:00,Uttar Pradesh,Kanpur,Severe,7.5,5,2083.0,5,1.0,River Overflow
FLOOD007965,04-06-2025,04-06-2025 20:00,Tamil Nadu,Tiruppur,Severe,5.2,2,2373.0,3,0.0,Heavy Rainfall
FLOOD007966,13-01-2026,13-01-2026 23:00,West Bengal,Kolkata,Severe,4.7,6,2379.0,3,2.5,Heavy Rainfall
FLOOD007967,13-09-2025,13-09-2025 20:00,Bihar,Darbhanga,Severe,3.3,2,2537.0,0,2.0,River Overflow
FLOOD007968,15-03-2025,15-03-2025 12:00,Assam,Barpeta,Moderate,3.8,2,1455.0,0,0.0,Heavy Rainfall
FLOOD007969,02-10-2025,02-10-2025 22:00,Kerala,Thrissur,Severe,3.8,4,1338.0,0,2.0,Heavy Rainfall
FLOOD007970,06-03-2025,06-03-2025 13:00,Karnataka,Mysuru,Severe,9.0,7,3592.0,0,2.0,River Overflow
FLOOD007971,07-05-2025,07-05-2025 05:00,Odisha,Puri,Severe,3.5,4,2270.0,5,0.0,River Overflow
FLOOD007972,27-12-2025,27-12-2025 13:00,West Bengal,Murshidabad,Moderate,2.6,2,1091.0,2,0.0,Cyclonic Rain
FLOOD007973,20-09-2025,20-09-2025 10:00,West Bengal,Darjeeling,Severe,6.6,6,2481.0,2,1.0,Heavy Rainfall
FLOOD007974,05-10-2025,05-10-2025 14:00,West Bengal,Murshidabad,Severe,7.6,5,2189.0,1,0.0,River Overflow
FLOOD007975,04-10-2025,04-10-2025 02:00,Bihar,Bhagalpur,Moderate,8.1,5,2706.0,0,0.0,Heavy Rainfall
FLOOD007976,27-03-2025,27-03-2025 04:00,Tamil Nadu,Madurai,Moderate,2.0,3,1508.0,0,1.0,Heavy Rainfall
FLOOD007977,01-02-2025,01-02-2025 23:00,West Bengal,Kolkata,Severe,7.3,6,2986.0,4,1.0,Urban Waterlogging
FLOOD007978,26-08-2025,26-08-2025 05:00,Karnataka,Mysuru,Moderate,4.9,4,1819.0,2,0.0,Heavy Rainfall
FLOOD007979,24-11-2025,24-11-2025 22:00,Karnataka,Mangaluru,Severe,4.0,2,3233.0,1,2.0,River Overflow
FLOOD007980,21-11-2025,21-11-2025 19:00,Kerala,Thrissur,Severe,5.2,6,1912.0,2,0.0,River Overflow
FLOOD007981,04-03-2025,04-03-2025 20:00,Tamil Nadu,Chennai,Moderate,5.6,6,1369.0,1,0.0,Heavy Rainfall
FLOOD007982,29-10-2025,29-10-2025 06:00,Kerala,Kozhikode,Severe,3.0,3,1341.0,1,1.0,Heavy Rainfall
FLOOD007983,24-11-2025,24-11-2025 09:00,Karnataka,Bengaluru,Severe,5.9,3,2623.0,2,2.0,Heavy Rainfall
FLOOD007984,18-05-2025,18-05-2025 14:00,Assam,Dibrugarh,Severe,2.4,5,1835.0,1,0.0,Heavy Rainfall
FLOOD007985,08-07-2025,08-07-2025 05:00,Maharashtra,Mumbai,Minor,2.2,1,498.0,1,0.0,Heavy Rainfall
FLOOD007986,25-06-2025,25-06-2025 19:00,Assam,Barpeta,Severe,2.7,2,3090.0,4,1.0,River Overflow
FLOOD007987,14-01-2026,14-01-2026 06:00,Kerala,Kottayam,Minor,6.7,5,713.0,2,0.0,Cyclonic Rain
FLOOD007988,19-02-2026,19-02-2026 04:00,Odisha,Bhubaneswar,Moderate,2.0,3,964.0,2,0.0,Heavy Rainfall
FLOOD007989,18-05-2025,18-05-2025 04:00,Kerala,Kottayam,Severe,7.9,4,2901.0,2,2.0,River Overflow
FLOOD007990,04-02-2025,04-02-2025 03:00,Karnataka,Bengaluru,Moderate,4.4,3,1954.0,0,0.0,River Overflow
FLOOD007991,28-02-2025,28-02-2025 11:00,Assam,Jorhat,Severe,8.6,7,3431.0,0,0.0,Urban Waterlogging
FLOOD007992,27-02-2025,27-02-2025 14:00,Kerala,Kottayam,Severe,10.4,8,2374.0,4,0.0,Urban Waterlogging
FLOOD007993,31-03-2025,31-03-2025 12:00,Assam,Dibrugarh,Severe,2.0,1,3705.0,4,1.0,River Overflow
FLOOD007994,16-10-2025,16-10-2025 16:00,Tamil Nadu,Thanjavur,Severe,3.2,2,1660.0,3,0.0,Cyclonic Rain
FLOOD007995,25-08-2025,25-08-2025 07:00,Uttar Pradesh,Varanasi,Severe,2.8,3,3984.0,2,1.0,Heavy Rainfall
FLOOD007996,10-03-2025,10-03-2025 06:00,Odisha,Balasore,Severe,8.5,5,1857.0,1,0.0,Heavy Rainfall
FLOOD007997,03-09-2025,03-09-2025 11:00,Uttar Pradesh,Gorakhpur,Moderate,2.0,3,1516.0,3,0.0,River Overflow
FLOOD007998,06-11-2025,06-11-2025 11:00,Assam,Guwahati,Moderate,10.8,8,2495.0,1,0.0,Cyclonic Rain
FLOOD007999,26-01-2025,26-01-2025 08:00,West Bengal,Malda,Severe,6.1,4,2094.0,1,0.0,Heavy Rainfall
FLOOD008000,15-10-2025,15-10-2025 19:00,Bihar,Gaya,Severe,4.4,4,1605.0,0,1.0,Heavy Rainfall
FLOOD008001,17-01-2025,17-01-2025 15:00,Bihar,Patna,Severe,8.2,8,2610.0,1,1.0,Heavy Rainfall
FLOOD008002,29-10-2025,29-10-2025 23:00,Maharashtra,Nagpur,Moderate,8.5,8,1284.0,0,0.0,Heavy Rainfall
FLOOD008003,24-09-2025,24-09-2025 22:00,Maharashtra,Pune,Severe,6.0,4,3974.0,2,0.0,Heavy Rainfall
FLOOD008004,06-02-2025,06-02-2025 18:00,Kerala,Kozhikode,Moderate,2.0,2,1727.0,0,0.0,Heavy Rainfall
FLOOD008005,29-05-2025,29-05-2025 13:00,Kerala,Kochi,Moderate,2.0,4,981.0,1,0.0,Heavy Rainfall
FLOOD008006,28-06-2025,28-06-2025 13:00,West Bengal,Malda,Moderate,6.4,3,1887.0,2,1.0,Heavy Rainfall
FLOOD008007,19-02-2025,19-02-2025 03:00,Uttar Pradesh,Lucknow,Severe,2.9,2,3349.0,1,1.0,River Overflow
FLOOD008008,16-08-2025,16-08-2025 00:00,Odisha,Kendrapara,Severe,2.0,1,4592.375,3,1.0,Heavy Rainfall
FLOOD008009,26-06-2025,26-06-2025 20:00,West Bengal,Howrah,Severe,7.7,6,2757.0,0,0.0,River Overflow
FLOOD008010,06-08-2025,06-08-2025 10:00,Tamil Nadu,Coimbatore,Severe,5.7,5,2013.0,1,0.0,Heavy Rainfall
FLOOD008011,15-06-2025,15-06-2025 16:00,Odisha,Balasore,Moderate,8.4,6,3079.0,0,1.0,Cyclonic Rain
FLOOD008012,30-03-2025,30-03-2025 18:00,Gujarat,Vadodara,Severe,3.0,3,1807.0,0,2.0,Heavy Rainfall
FLOOD008013,31-07-2025,31-07-2025 14:00,Tamil Nadu,Tiruppur,Severe,6.2,5,3654.0,1,2.0,River Overflow
FLOOD008014,20-01-2025,20-01-2025 00:00,Kerala,Kottayam,Moderate,3.9,2,1941.0,0,1.0,River Overflow
FLOOD008015,21-08-2025,21-08-2025 14:00,Tamil Nadu,Chennai,Moderate,4.6,3,2152.0,2,0.0,Urban Waterlogging
FLOOD008016,04-08-2025,04-08-2025 15:00,Odisha,Bhubaneswar,Moderate,3.4,2,1298.0,2,1.0,Heavy Rainfall
FLOOD008017,23-03-2025,23-03-2025 06:00,Uttar Pradesh,Prayagraj,Severe,3.1,3,1970.0,2,0.0,River Overflow
FLOOD008018,12-08-2025,12-08-2025 20:00,West Bengal,Malda,Severe,3.6,2,2747.0,1,0.0,River Overflow
FLOOD008019,29-01-2025,29-01-2025 17:00,Kerala,Kochi,Severe,2.8,2,2064.0,2,1.0,Heavy Rainfall
FLOOD008020,04-01-2026,04-01-2026 20:00,Tamil Nadu,Coimbatore,Severe,6.9,6,3933.0,0,2.0,River Overflow
FLOOD008021,29-09-2025,29-09-2025 21:00,Uttar Pradesh,Varanasi,Severe,7.9,6,1815.0,1,0.0,River Overflow
FLOOD008022,14-02-2026,14-02-2026 05:00,Odisha,Balasore,Severe,7.0,4,3239.0,2,1.0,River Overflow
FLOOD008023,28-09-2025,28-09-2025 08:00,Karnataka,Mangaluru,Severe,2.3,2,3165.0,2,1.0,River Overflow
FLOOD008024,16-10-2025,16-10-2025 09:00,Odisha,Balasore,Severe,5.9,6,2511.0,1,0.0,Heavy Rainfall
FLOOD008025,23-03-2025,23-03-2025 09:00,Gujarat,Vadodara,Moderate,2.2,1,1612.0,2,1.0,River Overflow
FLOOD008026,15-11-2025,15-11-2025 02:00,West Bengal,Murshidabad,Severe,6.8,5,2708.0,2,0.0,Heavy Rainfall
FLOOD008027,23-08-2025,23-08-2025 20:00,Uttar Pradesh,Prayagraj,Severe,8.4,6,2099.0,0,0.0,River Overflow
FLOOD008028,26-10-2025,26-10-2025 02:00,Uttar Pradesh,Gorakhpur,Severe,2.0,3,1771.0,1,1.0,Heavy Rainfall
FLOOD008029,18-12-2025,18-12-2025 00:00,Karnataka,Kodagu,Severe,2.9,3,1509.0,2,1.0,Heavy Rainfall
FLOOD008030,03-10-2025,03-10-2025 10:00,Maharashtra,Pune,Severe,2.8,3,2305.0,1,1.0,River Overflow
FLOOD008031,23-04-2025,23-04-2025 22:00,Assam,Barpeta,Severe,2.0,1,1642.0,1,1.0,Heavy Rainfall
FLOOD008032,30-12-2025,30-12-2025 18:00,Gujarat,Ahmedabad,Moderate,3.1,4,1546.0,3,1.0,Heavy Rainfall
FLOOD008033,14-05-2025,14-05-2025 09:00,Karnataka,Bengaluru,Severe,4.6,5,869.0,1,1.0,River Overflow
FLOOD008034,01-07-2025,01-07-2025 05:00,Assam,Dhemaji,Moderate,5.1,5,882.0,2,0.0,Urban Waterlogging
FLOOD008035,22-06-2025,22-06-2025 10:00,Tamil Nadu,Chennai,Moderate,7.7,5,1850.0,1,1.0,Heavy Rainfall
FLOOD008036,20-03-2025,20-03-2025 12:00,Kerala,Thrissur,Severe,6.6,6,3580.0,0,0.0,Cyclonic Rain
FLOOD008037,26-12-2025,26-12-2025 23:00,Uttar Pradesh,Prayagraj,Severe,4.6,5,2425.0,0,0.0,Urban Waterlogging
FLOOD008038,06-07-2025,06-07-2025 21:00,Bihar,Darbhanga,Severe,6.2,6,2624.0,1,1.0,Heavy Rainfall
FLOOD008039,14-04-2025,14-04-2025 22:00,Karnataka,Bengaluru,Moderate,5.6,4,1833.0,1,0.0,Urban Waterlogging
FLOOD008040,05-09-2025,05-09-2025 19:00,Gujarat,Ahmedabad,Severe,2.0,1,2811.0,2,1.0,River Overflow
FLOOD008041,07-05-2025,07-05-2025 12:00,Karnataka,Mysuru,Moderate,6.2,4,1923.0,1,0.0,River Overflow
FLOOD008042,29-08-2025,29-08-2025 17:00,Odisha,Balasore,Severe,5.4,5,2476.0,4,2.0,Urban Waterlogging
FLOOD008043,31-05-2025,31-05-2025 03:00,Gujarat,Bharuch,Severe,4.5,3,2581.0,1,2.0,Heavy Rainfall
FLOOD008044,05-02-2025,05-02-2025 05:00,Bihar,Gaya,Severe,8.9,6,2957.0,1,0.0,Urban Waterlogging
FLOOD008045,23-01-2025,23-01-2025 14:00,Bihar,Patna,Severe,13.5,8,3795.0,3,1.0,Heavy Rainfall
FLOOD008046,05-06-2025,05-06-2025 04:00,Assam,Dhemaji,Severe,6.8,4,2034.0,2,1.0,River Overflow
FLOOD008047,24-06-2025,24-06-2025 11:00,West Bengal,Howrah,Moderate,2.0,2,1340.0,3,1.0,Heavy Rainfall
FLOOD008048,03-06-2025,03-06-2025 07:00,Bihar,Darbhanga,Moderate,4.6,3,1216.0,0,1.0,River Overflow
FLOOD008049,06-01-2026,06-01-2026 19:00,West Bengal,Murshidabad,Severe,4.8,3,3309.0,2,0.0,Heavy Rainfall
FLOOD008050,28-11-2025,28-11-2025 23:00,Odisha,Balasore,Severe,8.6,6,1874.0,3,1.0,River Overflow
FLOOD008051,20-12-2025,20-12-2025 13:00,Gujarat,Rajkot,Moderate,5.0,5,1729.0,2,1.0,River Overflow
FLOOD008052,11-09-2025,11-09-2025 03:00,Odisha,Bhubaneswar,Severe,5.1,5,1628.0,1,2.0,Heavy Rainfall
FLOOD008053,02-11-2025,02-11-2025 20:00,Maharashtra,Kolhapur,Severe,8.4,5,4442.0,3,0.0,River Overflow
FLOOD008054,09-12-2025,09-12-2025 17:00,Uttar Pradesh,Lucknow,Moderate,9.5,6,1575.0,0,0.0,Heavy Rainfall
FLOOD008055,29-10-2025,29-10-2025 22:00,Maharashtra,Nashik,Severe,7.3,5,3656.0,2,0.0,River Overflow
FLOOD008056,09-02-2026,09-02-2026 14:00,Uttar Pradesh,Prayagraj,Severe,2.0,1,2622.0,1,2.5,Cyclonic Rain
FLOOD008057,12-12-2025,12-12-2025 10:00,Bihar,Muzaffarpur,Severe,2.0,1,2424.0,2,0.0,Cyclonic Rain
FLOOD008058,25-10-2025,25-10-2025 09:00,Maharashtra,Nashik,Severe,4.9,4,2679.0,1,2.0,Heavy Rainfall
FLOOD008059,04-05-2025,04-05-2025 12:00,Gujarat,Surat,Severe,5.5,5,2880.0,1,0.0,River Overflow
FLOOD008060,11-11-2025,11-11-2025 23:00,Assam,Dhemaji,Moderate,7.5,6,1314.0,0,0.0,Urban Waterlogging
FLOOD008061,16-04-2025,16-04-2025 09:00,West Bengal,Howrah,Severe,2.0,1,2686.0,0,2.0,Heavy Rainfall
FLOOD008062,31-10-2025,31-10-2025 12:00,Assam,Dhemaji,Severe,8.6,5,2603.0,4,0.0,Urban Waterlogging
FLOOD008063,29-08-2025,29-08-2025 12:00,Bihar,Bhagalpur,Severe,5.5,3,1792.0,0,1.0,Urban Waterlogging
FLOOD008064,13-02-2025,13-02-2025 16:00,Kerala,Kozhikode,Severe,5.1,5,732.0,1,0.0,Heavy Rainfall
FLOOD008065,21-10-2025,21-10-2025 13:00,Assam,Dhemaji,Moderate,4.2,2,2252.0,4,0.0,Heavy Rainfall
FLOOD008066,23-03-2025,23-03-2025 16:00,Tamil Nadu,Madurai,Severe,2.0,1,2637.0,2,2.0,River Overflow
FLOOD008067,16-04-2025,16-04-2025 10:00,Odisha,Kendrapara,Severe,4.3,6,2869.0,3,0.0,River Overflow
FLOOD008068,13-01-2026,13-01-2026 00:00,Assam,Dhemaji,Severe,2.0,1,3282.0,2,1.0,Heavy Rainfall
FLOOD008069,13-11-2025,13-11-2025 19:00,Odisha,Cuttack,Severe,2.0,1,4592.375,4,2.0,Heavy Rainfall
FLOOD008070,29-09-2025,29-09-2025 20:00,Karnataka,Bengaluru,Severe,6.1,6,2259.0,3,1.0,River Overflow
FLOOD008071,10-01-2025,10-01-2025 21:00,Uttar Pradesh,Varanasi,Severe,4.8,4,2489.0,2,2.0,River Overflow
FLOOD008072,24-07-2025,24-07-2025 21:00,West Bengal,Howrah,Severe,7.7,7,1211.0,4,0.0,Cyclonic Rain
FLOOD008073,27-09-2025,27-09-2025 23:00,Gujarat,Surat,Severe,7.4,7,2683.0,4,1.0,Cyclonic Rain
FLOOD008074,17-02-2025,17-02-2025 05:00,West Bengal,Kolkata,Severe,2.0,2,2307.0,2,1.0,Heavy Rainfall
FLOOD008075,18-10-2025,18-10-2025 16:00,Karnataka,Kodagu,Moderate,8.2,6,1397.0,1,0.0,River Overflow
FLOOD008076,03-09-2025,03-09-2025 21:00,Kerala,Alappuzha,Moderate,3.1,3,1052.0,3,1.0,River Overflow
FLOOD008077,13-01-2026,13-01-2026 09:00,Uttar Pradesh,Varanasi,Severe,4.1,3,2930.0,3,1.0,Heavy Rainfall
FLOOD008078,27-06-2025,27-06-2025 11:00,Odisha,Balasore,Severe,7.5,7,1291.0,0,1.0,Heavy Rainfall
FLOOD008079,04-01-2026,04-01-2026 08:00,Assam,Dibrugarh,Severe,5.2,4,1736.0,2,2.5,Urban Waterlogging
FLOOD008080,18-10-2025,18-10-2025 05:00,Assam,Barpeta,Severe,8.3,8,1414.0,0,1.0,Cyclonic Rain
FLOOD008081,20-02-2026,20-02-2026 19:00,Odisha,Puri,Severe,3.1,4,2922.0,2,0.0,Heavy Rainfall
FLOOD008082,03-02-2025,03-02-2025 00:00,Karnataka,Bengaluru,Severe,2.7,2,3519.0,1,1.0,River Overflow
FLOOD008083,24-03-2025,24-03-2025 17:00,Tamil Nadu,Coimbatore,Moderate,6.1,4,2166.0,0,0.0,Urban Waterlogging
FLOOD008084,24-08-2025,24-08-2025 16:00,Kerala,Kozhikode,Severe,5.2,5,2824.0,4,0.0,Heavy Rainfall
FLOOD008085,31-12-2025,31-12-2025 03:00,Bihar,Gaya,Moderate,5.0,5,1589.0,1,0.0,Heavy Rainfall
FLOOD008086,27-11-2025,27-11-2025 15:00,Tamil Nadu,Thanjavur,Severe,7.0,5,2179.0,2,0.0,River Overflow
FLOOD008087,12-09-2025,12-09-2025 01:00,Bihar,Gaya,Severe,6.8,7,1598.0,0,0.0,Heavy Rainfall
FLOOD008088,04-09-2025,04-09-2025 03:00,Tamil Nadu,Coimbatore,Moderate,4.4,2,1926.0,1,1.0,Heavy Rainfall
FLOOD008089,04-11-2025,04-11-2025 05:00,Gujarat,Bharuch,Severe,4.0,3,2521.0,3,2.5,River Overflow
FLOOD008090,05-12-2025,05-12-2025 16:00,Gujarat,Rajkot,Severe,3.9,3,2043.0,0,0.0,Heavy Rainfall
FLOOD008091,05-05-2025,05-05-2025 02:00,Uttar Pradesh,Prayagraj,Severe,2.0,2,2464.0,1,1.0,Heavy Rainfall
FLOOD008092,05-01-2026,05-01-2026 05:00,Uttar Pradesh,Kanpur,Severe,3.1,2,2270.0,1,1.0,Heavy Rainfall
FLOOD008093,23-01-2026,23-01-2026 13:00,Karnataka,Udupi,Severe,10.7,8,3055.0,0,1.0,Heavy Rainfall
FLOOD008094,08-10-2025,08-10-2025 01:00,Bihar,Gaya,Moderate,2.8,3,1074.0,1,0.0,River Overflow
FLOOD008095,23-11-2025,23-11-2025 18:00,Gujarat,Rajkot,Severe,9.9,8,4452.0,4,2.0,River Overflow
FLOOD008096,19-08-2025,19-08-2025 04:00,Kerala,Kochi,Severe,2.0,2,2261.0,2,1.0,River Overflow
FLOOD008097,30-12-2025,30-12-2025 09:00,Karnataka,Udupi,Severe,8.0,6,4592.375,5,2.5,Heavy Rainfall
FLOOD008098,18-12-2025,18-12-2025 07:00,Bihar,Bhagalpur,Severe,6.2,4,3299.0,2,1.0,Heavy Rainfall
FLOOD008099,11-01-2026,11-01-2026 08:00,Kerala,Kochi,Moderate,3.3,5,1157.0,0,2.0,Heavy Rainfall
FLOOD008100,25-12-2025,25-12-2025 11:00,Bihar,Gaya,Severe,4.8,5,2680.0,2,2.5,Heavy Rainfall
FLOOD008101,26-10-2025,26-10-2025 22:00,Tamil Nadu,Coimbatore,Severe,4.7,5,2134.0,2,0.0,Cyclonic Rain
FLOOD008102,13-06-2025,13-06-2025 07:00,Uttar Pradesh,Kanpur,Severe,2.0,2,2041.0,1,0.0,Cyclonic Rain
FLOOD008103,11-05-2025,11-05-2025 18:00,Uttar Pradesh,Kanpur,Severe,7.6,4,4352.0,5,1.0,Cyclonic Rain
FLOOD008104,28-01-2026,28-01-2026 08:00,West Bengal,Malda,Severe,2.0,2,1553.0,2,1.0,Urban Waterlogging
FLOOD008105,18-02-2026,18-02-2026 21:00,Tamil Nadu,Coimbatore,Severe,4.2,4,433.0,1,1.0,River Overflow
FLOOD008106,30-08-2025,30-08-2025 05:00,Bihar,Darbhanga,Severe,5.3,5,2469.0,0,1.0,Heavy Rainfall
FLOOD008107,19-06-2025,19-06-2025 17:00,West Bengal,Kolkata,Severe,6.0,6,2615.0,1,1.0,River Overflow
FLOOD008108,17-05-2025,17-05-2025 23:00,Tamil Nadu,Madurai,Severe,2.0,3,2681.0,2,0.0,Heavy Rainfall
FLOOD008109,15-05-2025,15-05-2025 13:00,Bihar,Gaya,Moderate,2.0,2,1508.0,2,0.0,River Overflow
FLOOD008110,18-03-2025,18-03-2025 02:00,Tamil Nadu,Madurai,Severe,5.2,5,2085.0,0,0.0,Cyclonic Rain
FLOOD008111,20-08-2025,20-08-2025 04:00,Odisha,Cuttack,Severe,5.5,4,2047.0,1,0.0,River Overflow
FLOOD008112,25-01-2025,25-01-2025 17:00,Karnataka,Mangaluru,Severe,2.0,2,3415.0,5,2.0,Heavy Rainfall
FLOOD008113,24-04-2025,24-04-2025 13:00,Karnataka,Udupi,Severe,2.0,2,3090.0,0,1.0,Heavy Rainfall
FLOOD008114,22-06-2025,22-06-2025 09:00,Assam,Jorhat,Severe,2.3,3,2510.0,1,0.0,River Overflow
FLOOD008115,24-01-2025,24-01-2025 08:00,Maharashtra,Nagpur,Moderate,6.4,6,1142.0,1,0.0,River Overflow
FLOOD008116,05-11-2025,05-11-2025 14:00,Gujarat,Surat,Severe,8.1,6,3870.0,3,2.5,Cyclonic Rain
FLOOD008117,02-01-2026,02-01-2026 22:00,Assam,Guwahati,Moderate,7.9,8,1837.0,0,0.0,Heavy Rainfall
FLOOD008118,16-12-2025,16-12-2025 10:00,Maharashtra,Nagpur,Severe,3.5,3,3468.0,0,0.0,Cyclonic Rain
FLOOD008119,11-01-2025,11-01-2025 03:00,Bihar,Bhagalpur,Severe,2.0,0,962.0,1,0.0,Urban Waterlogging
FLOOD008120,30-10-2025,30-10-2025 20:00,Kerala,Kottayam,Moderate,2.3,3,1897.0,0,0.0,River Overflow
FLOOD008121,15-08-2025,15-08-2025 11:00,Odisha,Balasore,Severe,5.4,4,3072.0,1,0.0,Urban Waterlogging
FLOOD008122,04-07-2025,04-07-2025 21:00,Uttar Pradesh,Prayagraj,Severe,5.0,3,2478.0,2,1.0,Urban Waterlogging
FLOOD008123,08-02-2026,08-02-2026 12:00,Assam,Guwahati,Severe,6.2,5,3472.0,2,1.0,Heavy Rainfall
FLOOD008124,04-12-2025,04-12-2025 18:00,Odisha,Balasore,Moderate,2.0,2,751.0,2,1.0,Cyclonic Rain
FLOOD008125,17-01-2025,17-01-2025 21:00,Odisha,Kendrapara,Severe,4.5,2,2015.0,1,0.0,Heavy Rainfall
FLOOD008126,02-03-2025,02-03-2025 02:00,Bihar,Patna,Minor,3.6,2,1009.0,0,0.0,River Overflow
FLOOD008127,11-01-2025,11-01-2025 21:00,Kerala,Kochi,Moderate,2.0,3,778.0,0,0.0,River Overflow
