incident_id,timestamp,state,district,zone,call_type,text,severity,hazard_type
ERSS-048121,2025-03-31 22:31:00,Karnataka,Udupi,ZONE-3,Flooding,"Flooding reported near the local market in Udupi, Karnataka. 19 people affected including elderly and children, some injuries reported. Dispatch requested for life jackets.",HIGH,FLOOD
ERSS-048122,2025-12-01 10:00:00,Odisha,Cuttack,ZONE-4,Waterlogging,"Waterlogging reported near the local market in Cuttack, Odisha. 4 people affected, minor injuries reported. Dispatch requested for drainage team.",MEDIUM,FLOOD
ERSS-048123,2025-05-15 05:13:00,West Bengal,Howrah,ZONE-1,Flooding,"Flooding reported near the government hospital in Howrah, West Bengal. 16 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
ERSS-048124,2025-02-20 15:33:00,Gujarat,Rajkot,ZONE-1,Rescue,"Rescue operation required near the government hospital in Rajkot, Gujarat. 7 people affected, minor injuries reported. Dispatch requested for ambulance and fire and rescue unit.",MEDIUM,FLOOD
ERSS-048125,2025-08-10 06:27:00,Karnataka,Udupi,ZONE-5,Flooding,"Flooding reported near the industrial area in Udupi, Karnataka. 15 people affected including elderly and children, some injuries reported. Dispatch requested for life jackets.",HIGH,FLOOD
ERSS-048126,2025-12-26 04:00:00,Karnataka,Mysuru,ZONE-2,Flooding,"Flooding reported in the low-lying area in Mysuru, Karnataka. 2 person(s) affected, no major injuries reported. Dispatch requested for NDRF flood rescue team and rescue boat.",LOW,FLOOD
ERSS-048127,2025-05-10 10:49:00,Maharashtra,Pune,ZONE-2,Flooding,"Flooding reported near the local market in Pune, Maharashtra. 5 people affected, minor injuries reported. Dispatch requested for life jackets and water pump.",MEDIUM,FLOOD
ERSS-048128,2025-11-19 13:33:00,Bihar,Muzaffarpur,ZONE-3,Medical Emergency,"Medical emergency reported near the industrial area in Muzaffarpur, Bihar. 4 people affected, minor injuries reported. Dispatch requested for paramedic team.",MEDIUM,FLOOD
ERSS-048129,2026-01-20 19:51:00,Tamil Nadu,Coimbatore,ZONE-3,Rescue,"Rescue operation required in the old town area in Coimbatore, Tamil Nadu. 7 people affected, minor injuries reported. Dispatch requested for ambulance.",MEDIUM,FLOOD
ERSS-048130,2025-11-13 22:48:00,Kerala,Kozhikode,ZONE-3,Medical Emergency,"Medical emergency reported near the village school in Kozhikode, Kerala. 56 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for paramedic team.",CRITICAL,FLOOD
ERSS-048131,2025-02-09 21:38:00,Odisha,Puri,ZONE-3,Flooding,"Flooding reported near the local market in Puri, Odisha. 6 people affected, minor injuries reported. Dispatch requested for relief supplies.",MEDIUM,FLOOD
ERSS-048132,2025-04-20 02:54:00,Gujarat,Vadodara,ZONE-2,Flooding,"Flooding reported near the government hospital in Vadodara, Gujarat. 19 people affected including elderly and children, some injuries reported. Dispatch requested for water pump and rescue boat.",HIGH,FLOOD
ERSS-048133,2025-07-26 06:21:00,Kerala,Thrissur,ZONE-5,Flooding,"Flooding reported near the government hospital in Thrissur, Kerala. 3 person(s) affected, no major injuries reported. Dispatch requested for life jackets.",LOW,FLOOD
ERSS-048134,2025-10-10 05:25:00,Karnataka,Bengaluru,ZONE-1,Flooding,"Flooding reported at the highway junction in Bengaluru, Karnataka. 3 person(s) affected, no major injuries reported. Dispatch requested for life jackets.",LOW,FLOOD
ERSS-048135,2025-06-15 03:43:00,Tamil Nadu,Coimbatore,ZONE-1,Flooding,"Flooding reported near the local market in Coimbatore, Tamil Nadu. 60 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for life jackets.",CRITICAL,FLOOD
ERSS-048136,2025-10-09 10:30:00,Gujarat,Surat,ZONE-2,Flooding,"Flooding reported in the hilly terrain in Surat, Gujarat. 8 people affected, minor injuries reported. Dispatch requested for relief supplies.",MEDIUM,FLOOD
ERSS-048137,2025-10-13 20:22:00,Maharashtra,Nashik,ZONE-4,Flooding,"Flooding reported near the village school in Nashik, Maharashtra. 3 people affected, minor injuries reported. Dispatch requested for relief supplies.",MEDIUM,FLOOD
ERSS-048138,2025-12-26 13:31:00,Karnataka,Mangaluru,ZONE-1,Rescue,"Rescue operation required near the government hospital in Mangaluru, Karnataka. 18 people affected including elderly and children, some injuries reported. Dispatch requested for NDRF rescue team and ambulance.",HIGH,FLOOD
ERSS-048139,2025-02-16 05:54:00,Kerala,Thrissur,ZONE-4,Rescue,"Rescue operation required at the highway junction in Thrissur, Kerala. 6 people affected, minor injuries reported. Dispatch requested for fire and rescue unit.",MEDIUM,FLOOD
ERSS-048140,2025-02-06 13:32:00,Assam,Dhemaji,ZONE-3,Flooding,"Flooding reported close to the river bank in Dhemaji, Assam. 19 people affected including elderly and children, some injuries reported. Dispatch requested for rescue boat.",HIGH,FLOOD
ERSS-048141,2025-05-08 02:09:00,Maharashtra,Kolhapur,ZONE-5,Rescue,"Rescue operation required in the hilly terrain in Kolhapur, Maharashtra. 20 people affected including elderly and children, some injuries reported. Dispatch requested for NDRF rescue team.",HIGH,FLOOD
ERSS-048142,2025-05-28 11:59:00,Assam,Dibrugarh,ZONE-3,Flooding,"Flooding reported on the national highway in Dibrugarh, Assam. 19 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
ERSS-048143,2025-11-10 06:17:00,Kerala,Alappuzha,ZONE-2,Rescue,"Rescue operation required close to the river bank in Alappuzha, Kerala. 15 people affected including elderly and children, some injuries reported. Dispatch requested for rescue rope and ladder and fire and rescue unit.",HIGH,FLOOD
ERSS-048144,2026-02-11 06:14:00,Odisha,Balasore,ZONE-3,Road Blockage,"Road blockage reported near the bus stand in Balasore, Odisha. 17 people affected including elderly and children, some injuries reported. Dispatch requested for road clearance crew.",HIGH,FLOOD
ERSS-048145,2025-09-18 23:41:00,Assam,Jorhat,ZONE-3,Medical Emergency,"Medical emergency reported near the village school in Jorhat, Assam. 16 people affected including elderly and children, some injuries reported. Dispatch requested for ambulance.",HIGH,FLOOD
ERSS-048146,2025-12-22 12:09:00,West Bengal,Darjeeling,ZONE-2,Waterlogging,"Waterlogging reported in a residential colony in Darjeeling, West Bengal. 16 people affected including elderly and children, some injuries reported. Dispatch requested for water pump and road clearance team.",HIGH,FLOOD
ERSS-048147,2026-02-01 20:58:00,Uttar Pradesh,Varanasi,ZONE-3,Medical Emergency,"Medical emergency reported in a residential colony in Varanasi, Uttar Pradesh. 18 people affected including elderly and children, some injuries reported. Dispatch requested for medical first-aid kit and ambulance.",HIGH,FLOOD
ERSS-048148,2025-03-04 13:30:00,Maharashtra,Kolhapur,ZONE-5,Flooding,"Flooding reported near the government hospital in Kolhapur, Maharashtra. 5 people affected, minor injuries reported. Dispatch requested for relief supplies and life jackets.",MEDIUM,FLOOD
ERSS-048149,2025-12-17 06:58:00,West Bengal,Kolkata,ZONE-4,Flooding,"Flooding reported near the bus stand in Kolkata, West Bengal. 80 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for water pump and rescue boat.",CRITICAL,FLOOD
ERSS-048150,2026-01-13 06:17:00,Odisha,Bhubaneswar,ZONE-4,Rescue,"Rescue operation required in a residential colony in Bhubaneswar, Odisha. 4 people affected, minor injuries reported. Dispatch requested for ambulance.",MEDIUM,FLOOD
ERSS-048151,2026-02-08 21:23:00,Karnataka,Kodagu,ZONE-3,Flooding,"Flooding reported at the railway crossing in Kodagu, Karnataka. 13 people affected including elderly and children, some injuries reported. Dispatch requested for rescue boat.",HIGH,FLOOD
ERSS-048152,2025-10-31 17:30:00,Kerala,Kottayam,ZONE-1,Road Blockage,"Road blockage reported at the railway crossing in Kottayam, Kerala. 2 person(s) affected, no major injuries reported. Dispatch requested for road clearance crew and tow truck.",LOW,FLOOD
ERSS-048153,2025-01-23 04:12:00,Assam,Dibrugarh,ZONE-3,Flooding,"Flooding reported in the low-lying area in Dibrugarh, Assam. 11 people affected including elderly and children, some injuries reported. Dispatch requested for life jackets.",HIGH,FLOOD
ERSS-048154,2025-04-07 01:01:00,Tamil Nadu,Coimbatore,ZONE-4,Medical Emergency,"Medical emergency reported close to the river bank in Coimbatore, Tamil Nadu. 5 people affected, minor injuries reported. Dispatch requested for emergency medical team.",MEDIUM,FLOOD
ERSS-048155,2025-04-28 11:02:00,Tamil Nadu,Thanjavur,ZONE-3,Waterlogging,"Waterlogging reported near the industrial area in Thanjavur, Tamil Nadu. 5 people affected, minor injuries reported. Dispatch requested for road clearance team.",MEDIUM,FLOOD
ERSS-048156,2025-08-24 23:48:00,Odisha,Kendrapara,ZONE-3,Waterlogging,"Waterlogging reported in the old town area in Kendrapara, Odisha. 7 people affected, minor injuries reported. Dispatch requested for drainage team.",MEDIUM,FLOOD
ERSS-048157,2025-05-03 07:59:00,Bihar,Darbhanga,ZONE-4,Waterlogging,"Waterlogging reported near the local market in Darbhanga, Bihar. 3 people affected, minor injuries reported. Dispatch requested for water pump and drainage team.",MEDIUM,FLOOD
ERSS-048158,2025-05-19 07:30:00,Tamil Nadu,Chennai,ZONE-3,Flooding,"Flooding reported in a residential colony in Chennai, Tamil Nadu. 14 people affected including elderly and children, some injuries reported. Dispatch requested for NDRF flood rescue team and relief supplies.",HIGH,FLOOD
ERSS-048159,2025-06-08 04:07:00,West Bengal,Darjeeling,ZONE-2,Flooding,"Flooding reported in the hilly terrain in Darjeeling, West Bengal. 8 people affected including elderly and children, some injuries reported. Dispatch requested for NDRF flood rescue team.",HIGH,FLOOD
ERSS-048160,2025-06-16 15:58:00,Maharashtra,Kolhapur,ZONE-1,Rescue,"Rescue operation required in a residential colony in Kolhapur, Maharashtra. 6 people affected, minor injuries reported. Dispatch requested for fire and rescue unit.",MEDIUM,FLOOD
ERSS-048161,2025-10-21 19:04:00,West Bengal,Murshidabad,ZONE-5,Flooding,"Flooding reported near the government hospital in Murshidabad, West Bengal. 75 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for life jackets.",CRITICAL,FLOOD
ERSS-048162,2025-03-04 00:46:00,Tamil Nadu,Tiruppur,ZONE-5,Waterlogging,"Waterlogging reported near the bus stand in Tiruppur, Tamil Nadu. 4 people affected, minor injuries reported. Dispatch requested for water pump.",MEDIUM,FLOOD
ERSS-048163,2025-08-04 10:14:00,Karnataka,Mysuru,ZONE-1,Road Blockage,"Road blockage reported in a residential colony in Mysuru, Karnataka. 53 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for earthmover (JCB) and tow truck.",CRITICAL,FLOOD
ERSS-048164,2025-11-25 10:35:00,West Bengal,Murshidabad,ZONE-3,Waterlogging,"Waterlogging reported in a residential colony in Murshidabad, West Bengal. 4 people affected, minor injuries reported. Dispatch requested for sandbags.",MEDIUM,FLOOD
ERSS-048165,2025-10-04 17:58:00,Karnataka,Bengaluru,ZONE-1,Flooding,"Flooding reported near the industrial area in Bengaluru, Karnataka. 19 people affected including elderly and children, some injuries reported. Dispatch requested for relief supplies.",HIGH,FLOOD
ERSS-048166,2025-04-26 17:07:00,Karnataka,Mangaluru,ZONE-3,Flooding,"Flooding reported near the industrial area in Mangaluru, Karnataka. 10 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
ERSS-048167,2025-07-07 10:44:00,West Bengal,Malda,ZONE-3,Flooding,"Flooding reported in the riverside settlement in Malda, West Bengal. 20 people affected including elderly and children, some injuries reported. Dispatch requested for NDRF flood rescue team.",HIGH,FLOOD
ERSS-048168,2025-01-02 22:13:00,Kerala,Thrissur,ZONE-1,Medical Emergency,"Medical emergency reported at the railway crossing in Thrissur, Kerala. 4 people affected, minor injuries reported. Dispatch requested for paramedic team.",MEDIUM,FLOOD
ERSS-048169,2025-04-05 02:24:00,West Bengal,Malda,ZONE-5,Waterlogging,"Waterlogging reported near the industrial area in Malda, West Bengal. 19 people affected including elderly and children, some injuries reported. Dispatch requested for sandbags.",HIGH,FLOOD
ERSS-048170,2025-11-13 08:32:00,West Bengal,Darjeeling,ZONE-2,Flooding,"Flooding reported in the old town area in Darjeeling, West Bengal. 15 people affected including elderly and children, some injuries reported. Dispatch requested for relief supplies.",HIGH,FLOOD
ERSS-048171,2026-01-01 14:52:00,Odisha,Bhubaneswar,ZONE-2,Rescue,"Rescue operation required in the old town area in Bhubaneswar, Odisha. 2 person(s) affected, no major injuries reported. Dispatch requested for fire and rescue unit and ambulance.",LOW,FLOOD
ERSS-048172,2025-01-26 16:12:00,Gujarat,Rajkot,ZONE-4,Flooding,"Flooding reported at the railway crossing in Rajkot, Gujarat. 10 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
ERSS-048173,2025-05-31 05:21:00,Maharashtra,Nashik,ZONE-4,Rescue,"Rescue operation required near the village school in Nashik, Maharashtra. 1 person(s) affected, no major injuries reported. Dispatch requested for fire and rescue unit.",LOW,FLOOD
ERSS-048174,2025-01-12 06:53:00,Maharashtra,Kolhapur,ZONE-2,Flooding,"Flooding reported at the railway crossing in Kolhapur, Maharashtra. 51 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for rescue boat.",CRITICAL,FLOOD
ERSS-048175,2025-09-20 12:24:00,Maharashtra,Kolhapur,ZONE-4,Road Blockage,"Road blockage reported near the bus stand in Kolhapur, Maharashtra. 78 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for traffic police team.",CRITICAL,FLOOD
ERSS-048176,2025-06-20 20:19:00,Odisha,Kendrapara,ZONE-2,Flooding,"Flooding reported in the low-lying area in Kendrapara, Odisha. 2 person(s) affected, no major injuries reported. Dispatch requested for life jackets.",LOW,FLOOD
ERSS-048177,2025-07-23 19:16:00,Maharashtra,Nashik,ZONE-3,Flooding,"Flooding reported at the railway crossing in Nashik, Maharashtra. 8 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
ERSS-048178,2025-06-10 07:20:00,Uttar Pradesh,Kanpur,ZONE-5,Medical Emergency,"Medical emergency reported at the highway junction in Kanpur, Uttar Pradesh. 6 people affected, minor injuries reported. Dispatch requested for emergency medical team.",MEDIUM,FLOOD
ERSS-048179,2025-02-08 22:15:00,Odisha,Bhubaneswar,ZONE-4,Rescue,"Rescue operation required at the highway junction in Bhubaneswar, Odisha. 41 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for fire and rescue unit.",CRITICAL,FLOOD
ERSS-048180,2025-01-11 07:27:00,Bihar,Muzaffarpur,ZONE-2,Road Blockage,"Road blockage reported at the railway crossing in Muzaffarpur, Bihar. 8 people affected, minor injuries reported. Dispatch requested for traffic police team.",MEDIUM,FLOOD
ERSS-048181,2025-12-12 04:31:00,West Bengal,Malda,ZONE-2,Waterlogging,"Waterlogging reported in the riverside settlement in Malda, West Bengal. 60 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for water pump and sandbags.",CRITICAL,FLOOD
ERSS-048182,2025-12-02 05:58:00,Maharashtra,Nashik,ZONE-4,Flooding,"Flooding reported at the railway crossing in Nashik, Maharashtra. 3 person(s) affected, no major injuries reported. Dispatch requested for relief supplies and NDRF flood rescue team.",LOW,FLOOD
